92.64	0.0	1.0	1.0	0.0	1.5	0.0	3.0	1.5	1.5	1.25	1.0	0.67	1.67	1.0	1.0	1.0	0.0	1	2	1	1	1	3	1	0	0	0	0	1
98.9	0.0	0.0	0.0	0.0	2.33	1.0	2.33	1.0	0.8	1.2	1.4	1.8	1.4	1.0	2.0	0.33	0.0	1	1	0	0	0	1	1	0	1	1	1	1
124.9	0.0	0.0	0.0	0.0	3.0	1.0	3.0	1.67	4.0	1.0	0.67	1.67	0.33	0.33	1.33	1.0	0.0	1	2	1	1	1	3	1	1	0	1	1	1
131.93	0.0	0.0	0.0	0.0	2.0	1.0	2.33	2.0	0.0	2.33	1.0	0.33	1.67	0.33	1.33	0.33	2.0	-2	0	2	0	0	2	0	0	1	0	0	0
80.33	0.0	0.0	0.0	1.0	3.0	1.0	3.0	1.0	2.0	0.0	1.0	1.75	1.75	1.5	0.5	2.0	0.0	2	3	1	1	1	4	1	1	1	1	1	0
-17.58	0.0	1.0	1.0	1.0	1.33	1.33	2.0	1.33	1.0	1.33	2.0	1.0	2.25	1.0	1.0	1.5	0.0	2	3	1	1	1	4	1	1	1	0	0	0
4.81	0.0	1.0	1.0	0.0	1.5	1.0	2.0	0.75	1.5	0.25	2.0	1.0	2.33	0.67	1.0	1.33	0.0	1	2	1	1	1	3	1	0	0	0	0	1
45.3	0.0	0.0	0.0	0.0	1.67	1.0	2.33	0.67	2.0	1.0	0.67	1.0	2.0	0.33	2.33	0.0	1.0	0	1	1	0	1	2	0	0	0	0	0	0
-82.98	2.0	2.0	2.0	2.0	0.33	1.67	0.0	0.0	1.67	0.0	2.33	0.33	2.33	1.33	0.67	2.0	2.0	-2	0	2	0	0	2	1	1	1	1	1	1
135.57	0.0	0.0	0.0	0.0	1.33	0.33	3.0	1.0	0.33	1.67	0.67	2.67	0.0	0.67	1.67	1.0	0.0	4	4	0	1	0	4	1	0	1	1	1	1
47.38	0.0	0.0	0.0	0.0	1.75	1.25	2.25	0.5	1.5	0.25	2.0	1.5	1.75	1.25	3.0	0.5	0.0	5	6	1	1	1	7	1	1	1	1	1	1
-102.95	2.0	1.0	1.0	2.0	1.33	1.67	1.0	1.0	1.0	2.0	2.33	0.33	3.0	1.0	0.33	2.0	2.0	-1	1	2	1	1	3	1	0	0	0	0	1
-84.04	2.0	1.0	1.0	2.0	0.75	1.25	0.5	0.25	2.5	0.25	1.5	0.75	2.25	1.25	0.5	2.25	0.0	1	3	2	1	1	5	0	0	0	0	0	0
169.1	0.0	0.0	0.0	0.0	2.5	0.5	3.0	1.5	1.25	1.5	1.5	1.25	1.25	1.0	2.5	0.5	1.0	0	1	1	0	1	2	0	0	0	0	0	0
97.66	0.0	0.0	0.0	0.0	3.0	0.5	3.0	1.75	1.0	1.75	2.0	0.75	3.0	1.5	0.5	2.0	2.0	-2	1	3	1	1	4	0	0	0	0	0	0
-114.64	2.0	1.0	2.0	2.0	1.0	1.0	1.0	0.5	2.0	0.0	2.5	0.25	3.0	1.5	1.0	2.0	0.0	2	3	1	1	1	4	0	0	0	0	0	0
26.6	0.0	1.0	1.0	0.0	2.33	2.33	1.33	2.33	2.33	1.33	1.0	1.0	1.33	1.0	1.67	1.33	0.0	3	3	0	1	0	3	1	1	0	0	0	1
116.31	0.0	0.0	0.0	0.0	1.33	0.33	2.33	1.0	0.33	2.33	1.25	2.0	1.5	0.5	1.5	0.5	2.0	-2	0	2	0	0	2	0	1	1	0	0	0
-3.41	0.0	1.0	1.0	1.0	0.67	1.33	0.33	0.67	1.0	1.33	1.0	1.25	1.0	0.5	1.5	0.0	1.0	0	0	0	0	0	0	0	1	1	1	1	1
-52.63	0.0	2.0	2.0	1.0	2.0	0.0	3.0	1.75	0.75	2.5	3.25	0.5	3.0	3.0	0.5	2.0	0.0	3	3	0	1	0	3	1	0	1	0	0	0
30.91	0.0	1.0	1.0	0.0	0.67	2.0	0.33	1.0	1.67	1.33	1.5	1.5	2.25	0.0	2.0	0.5	2.0	-2	0	2	0	0	2	0	1	1	0	0	0
9.64	1.0	1.0	1.0	1.0	1.0	0.0	3.0	2.33	0.67	1.33	3.33	1.0	2.33	1.67	0.67	2.0	0.0	2	4	2	1	1	6	0	0	0	0	0	0
-89.9	2.0	1.0	1.0	2.0	1.0	0.67	1.33	0.67	0.33	1.67	2.0	0.33	2.33	2.0	1.0	2.33	1.0	0	0	0	0	0	0	0	1	1	1	1	0
-79.7	2.0	1.0	1.0	1.0	2.33	1.67	1.33	1.67	2.33	0.33	3.0	0.75	2.5	1.5	1.0	2.0	1.0	0	0	0	0	0	0	0	0	0	1	1	1
38.21	0.0	0.0	0.0	0.0	1.5	0.5	1.5	2.25	1.5	1.75	1.75	0.75	2.5	2.0	2.0	1.0	0.0	2	2	0	0	0	2	1	0	1	1	1	1
-162.0	2.0	2.0	2.0	2.0	2.0	1.75	1.5	1.25	1.25	2.25	2.2	0.8	2.6	2.33	0.33	2.33	1.0	0	1	1	0	1	2	0	0	0	0	0	0
17.09	0.0	1.0	1.0	0.0	1.67	1.0	2.0	1.67	1.33	1.67	2.0	1.33	1.67	1.0	0.67	1.67	2.0	-1	0	1	0	0	1	0	1	1	0	0	0
-69.4	1.0	1.0	1.0	1.0	1.33	0.67	2.33	0.67	2.33	0.0	1.5	1.25	1.5	1.0	0.0	3.0	0.0	1	1	0	0	0	1	0	1	1	0	0	0
-5.45	0.0	0.0	2.0	0.0	2.0	0.33	2.33	0.33	4.67	0.33	1.5	1.5	1.0	2.0	1.5	1.5	2.0	-2	1	3	1	1	4	0	1	0	0	1	0
34.61	0.0	0.0	0.0	0.0	2.0	1.67	2.0	1.33	0.67	2.33	0.67	1.67	0.0	0.67	2.33	0.0	1.0	0	2	2	1	1	4	0	1	1	0	0	0
-12.21	2.0	1.0	0.0	2.0	2.67	1.33	2.0	1.6	1.2	1.4	1.8	1.0	2.4	1.67	0.67	2.33	0.0	1	1	0	0	0	1	0	0	0	0	1	0
-213.2	2.0	2.0	2.0	2.0	0.0	1.0	0.33	0.33	1.33	0.33	2.67	0.67	3.0	2.0	0.0	2.33	0.0	1	2	1	1	1	3	0	0	0	0	0	0
102.15	0.0	0.0	0.0	0.0	2.0	0.0	2.0	2.0	1.5	1.75	1.33	1.33	1.0	1.67	1.33	1.33	0.0	1	2	1	1	1	3	1	0	0	1	1	1
48.47	0.0	0.0	0.0	0.0	1.0	0.67	2.0	1.33	0.67	2.33	1.0	1.33	0.67	1.67	2.67	0.33	2.0	-1	1	2	1	1	3	0	1	1	0	0	0
-38.3	1.0	1.0	1.0	1.0	1.0	0.67	2.0	0.33	1.67	0.0	1.33	0.67	2.0	1.0	0.67	2.0	0.0	2	2	0	0	0	2	0	1	1	0	0	0
21.24	0.0	1.0	1.0	0.0	1.67	1.0	2.0	1.33	2.0	0.33	1.67	1.67	1.0	2.0	2.0	1.33	0.0	3	3	0	1	0	3	1	1	0	0	0	1
-29.95	2.0	1.0	1.0	1.0	1.5	1.0	2.0	1.5	1.0	1.25	2.5	1.25	2.5	1.0	0.5	2.0	1.0	0	1	1	0	1	2	0	1	0	1	1	1
-13.21	2.0	1.0	1.0	1.0	0.75	1.0	0.75	0.75	3.0	0.0	0.0	1.0	0.5	1.0	0.75	1.75	0.0	1	1	0	0	0	1	0	1	1	0	0	0
29.29	0.0	0.0	0.0	0.0	1.33	1.0	1.33	0.67	1.0	0.67	1.6	1.4	1.2	2.0	4.0	0.0	1.0	0	2	2	1	1	4	0	1	1	0	0	0
18.67	2.0	0.0	1.0	1.0	0.67	1.33	1.0	0.33	0.67	0.67	1.67	1.67	1.33	1.33	2.33	1.33	0.0	3	3	0	1	0	3	0	1	0	1	0	0
-2.67	2.0	1.0	1.0	1.0	1.25	1.75	1.0	1.0	1.75	1.0	1.75	2.5	1.5	1.5	1.75	1.25	0.0	3	3	0	1	0	3	0	1	0	0	0	0
-18.63	0.0	1.0	1.0	0.0	1.0	0.33	1.67	1.2	1.6	1.0	2.25	0.75	2.25	1.5	1.25	1.5	2.0	-1	1	2	1	1	3	0	0	0	0	0	0
-32.55	2.0	2.0	1.0	2.0	0.5	2.0	0.5	1.75	1.0	2.25	1.33	0.33	2.33	1.67	2.0	1.33	1.0	0	1	1	0	1	2	0	0	0	0	1	0
170.4	0.0	0.0	0.0	0.0	1.67	0.33	3.0	2.0	0.33	3.0	1.67	1.67	1.33	1.33	1.33	1.33	0.0	5	5	0	1	0	5	1	0	1	1	1	1
12.74	0.0	0.0	0.0	0.0	1.33	1.33	1.33	1.33	1.67	0.67	1.75	1.25	1.5	1.5	2.5	0.5	0.0	1	1	0	0	0	1	1	0	0	1	1	1
-18.38	0.0	0.0	1.0	0.0	1.2	0.6	2.0	1.67	3.0	0.33	2.2	0.6	2.6	2.0	2.0	1.33	1.0	0	2	2	1	1	4	0	1	1	0	1	0
-39.3	1.0	1.0	1.0	1.0	0.5	2.5	0.5	0.5	2.25	0.75	0.33	0.67	0.67	0.33	1.33	0.0	2.0	-1	0	1	0	0	1	0	1	1	0	0	0
-0.0	2.0	1.0	1.0	2.0	0.67	1.67	0.33	1.0	1.0	1.0	2.0	0.0	3.0	1.33	2.33	1.0	2.0	-3	0	3	1	0	3	1	1	0	0	0	1
11.8	0.0	0.0	0.0	1.0	2.25	1.0	2.5	1.25	1.0	1.0	2.0	1.25	2.25	1.5	0.75	2.5	2.0	-3	1	4	1	1	5	0	1	1	0	0	0
-68.2	2.0	2.0	2.0	2.0	0.0	1.0	0.33	0.67	3.67	0.0	1.67	1.0	2.0	2.0	1.33	2.0	2.0	-1	1	2	1	1	3	1	0	0	1	1	1
-13.12	1.0	1.0	1.0	1.0	0.67	1.0	1.33	0.33	2.0	0.33	0.0	1.5	0.0	0.0	1.0	0.5	0.0	1	2	1	1	1	3	0	0	0	0	0	0
163.27	0.0	0.0	0.0	0.0	2.33	1.0	3.0	1.33	0.67	1.67	1.25	0.25	1.75	0.0	3.0	0.0	0.0	3	3	0	1	0	3	1	1	1	1	1	1
5.01	0.0	0.0	0.0	0.0	1.75	1.75	1.0	1.25	3.5	0.75	0.25	1.0	0.5	1.0	1.75	1.0	1.0	0	1	1	0	1	2	0	0	1	0	0	0
-129.36	2.0	2.0	1.0	2.0	1.67	2.0	1.33	2.67	1.0	2.33	1.75	1.25	1.0	3.0	1.0	3.0	2.0	-3	1	4	1	1	5	1	1	1	1	0	1
217.54	0.0	0.0	0.0	0.0	3.0	0.5	3.0	1.5	0.75	2.0	1.0	1.0	1.0	0.5	2.0	0.0	0.0	1	2	1	1	1	3	1	1	0	1	1	1
41.8	0.0	1.0	1.0	1.0	1.67	0.67	3.0	1.33	2.33	1.33	1.0	1.5	0.5	1.0	0.5	2.0	1.0	0	0	0	0	0	0	0	1	1	1	1	1
7.72	0.0	1.0	1.0	0.0	1.5	0.5	2.0	1.0	1.25	1.0	3.0	0.25	3.0	0.5	1.0	0.5	1.0	0	1	1	0	1	2	0	1	0	1	1	0
290.65	0.0	0.0	0.0	0.0	5.0	0.5	3.0	0.5	0.75	1.25	0.5	2.5	0.25	0.5	3.5	0.0	0.0	2	5	3	1	1	8	1	1	0	1	1	1
20.69	0.0	0.0	0.0	0.0	1.25	1.0	1.25	1.75	2.5	1.0	1.0	0.8	1.2	1.0	2.33	0.33	1.0	0	1	1	0	1	2	0	0	0	0	0	0
158.07	0.0	0.0	0.0	0.0	1.67	0.0	3.0	1.67	1.67	1.33	0.67	0.33	2.0	0.33	2.33	0.0	2.0	-1	0	1	0	0	1	0	0	1	0	0	0
198.78	0.0	0.0	0.0	0.0	2.25	1.0	2.5	2.0	0.0	3.0	0.75	0.75	1.25	1.0	2.5	1.5	0.0	1	1	0	0	0	1	1	0	1	1	1	1
238.5	0.0	0.0	0.0	0.0	2.67	0.67	3.0	1.67	0.67	2.33	0.75	1.0	1.0	1.0	2.0	1.5	0.0	1	1	0	0	0	1	1	0	1	1	1	1
102.26	0.0	0.0	0.0	0.0	3.0	1.5	1.5	2.0	1.25	2.25	1.33	1.67	1.33	0.33	0.67	1.0	0.0	2	2	0	0	0	2	1	1	1	1	1	1
50.43	0.0	0.0	0.0	0.0	2.0	1.0	2.0	0.67	1.67	1.0	1.0	1.67	1.33	0.67	1.33	0.33	0.0	1	1	0	0	0	1	1	0	1	1	1	1
-80.58	2.0	1.0	1.0	2.0	1.0	0.67	1.33	1.33	1.67	1.0	1.0	1.0	1.5	2.0	0.75	2.25	2.0	-1	0	1	0	0	1	1	1	1	0	0	1
70.08	0.0	0.0	1.0	0.0	1.67	0.33	2.0	0.67	0.67	1.33	2.33	1.0	2.33	1.67	2.0	0.67	1.0	0	2	2	1	1	4	0	1	0	0	1	0
270.59	0.0	0.0	0.0	0.0	3.5	0.25	3.0	1.25	1.25	1.25	0.75	1.75	0.25	0.5	1.25	0.75	1.0	0	0	0	0	0	0	0	0	1	0	0	0
-0.82	0.0	1.0	1.0	1.0	1.0	1.0	2.0	1.33	0.67	2.33	1.33	0.33	3.0	1.0	1.0	1.0	0.0	1	1	0	0	0	1	1	1	1	0	0	0
-66.65	2.0	2.0	2.0	2.0	1.5	2.0	1.5	1.25	1.25	1.5	2.0	2.0	1.25	1.5	0.5	2.0	2.0	-2	0	2	0	0	2	1	0	1	1	1	1
115.75	0.0	0.0	0.0	0.0	2.25	0.75	3.0	1.5	1.5	1.0	1.4	1.6	1.4	1.33	1.33	1.33	1.0	0	1	1	0	1	2	0	0	0	0	0	0
6.3	0.0	1.0	1.0	0.0	1.25	1.75	1.5	1.25	0.75	1.25	3.0	1.5	2.0	1.25	2.75	0.25	1.0	0	2	2	1	1	4	0	1	1	1	1	0
31.67	0.0	1.0	1.0	1.0	1.0	3.33	0.0	0.33	1.67	0.33	2.0	2.67	1.33	0.67	2.67	0.33	0.0	2	4	2	1	1	6	1	1	1	0	0	0
-1.75	2.0	2.0	0.0	2.0	1.0	1.67	0.67	1.67	1.67	1.0	1.0	2.33	0.0	1.67	1.67	1.33	0.0	1	2	1	1	1	3	0	1	1	0	1	0
65.9	0.0	1.0	0.0	1.0	1.0	0.0	2.0	1.5	1.25	1.25	0.67	2.0	0.0	1.0	1.0	1.33	1.0	0	1	1	0	1	2	0	1	0	1	0	1
12.47	0.0	1.0	0.0	0.0	2.0	2.5	1.5	1.75	1.25	1.75	1.0	0.8	1.4	0.67	1.67	1.0	0.0	1	4	3	1	1	7	1	1	1	0	1	1
54.94	0.0	0.0	0.0	0.0	1.5	0.75	2.5	1.0	1.75	1.0	1.2	0.8	1.6	1.67	3.0	0.33	2.0	-1	1	2	1	1	3	0	1	1	0	0	0
-25.98	2.0	1.0	1.0	1.0	0.75	1.5	0.75	0.5	1.0	0.5	1.4	1.0	1.6	0.67	0.67	1.33	2.0	-1	2	3	1	1	5	1	0	0	0	0	0
10.0	0.0	0.0	1.0	0.0	1.0	0.67	1.33	0.33	2.0	0.0	2.67	2.0	1.0	1.67	3.0	0.33	1.0	0	1	1	0	1	2	0	0	1	0	1	0
-22.09	2.0	2.0	2.0	2.0	0.33	2.67	0.0	0.0	1.33	0.33	2.67	0.67	3.0	1.0	1.33	1.0	2.0	-1	1	2	1	1	3	1	1	0	1	1	1
26.55	0.0	0.0	0.0	0.0	1.0	1.0	1.5	1.25	2.0	1.0	1.17	1.0	1.83	1.5	2.5	1.5	0.0	3	3	0	1	0	3	1	1	0	1	1	1
101.29	0.0	0.0	0.0	0.0	2.0	1.0	2.33	1.33	2.0	1.33	2.0	0.33	2.33	0.33	3.0	0.33	0.0	6	6	0	1	0	6	1	1	1	1	1	1
-96.93	2.0	2.0	2.0	2.0	1.0	1.67	0.33	1.2	2.0	0.8	3.25	0.75	2.5	1.5	0.75	1.5	2.0	-1	1	2	1	1	3	1	1	0	1	1	1
219.21	0.0	0.0	0.0	0.0	2.33	0.33	3.0	2.0	0.33	1.67	1.67	1.0	1.33	1.33	2.0	1.0	0.0	5	5	0	1	0	5	1	1	1	1	1	1
52.67	0.0	0.0	1.0	0.0	1.0	0.33	1.67	0.67	2.0	0.0	0.33	1.67	0.33	0.67	2.0	1.0	1.0	0	1	1	0	1	2	0	1	0	0	1	0
-96.25	2.0	1.0	2.0	2.0	1.5	1.5	1.0	0.25	3.25	0.0	2.33	0.33	3.0	1.33	0.67	1.33	2.0	-1	2	3	1	1	5	1	1	0	0	1	1
-11.51	1.0	1.0	1.0	1.0	1.0	0.5	1.5	1.25	0.75	2.0	0.33	1.0	0.67	1.67	0.67	2.33	1.0	0	0	0	0	0	0	1	1	1	1	1	1
-150.04	2.0	2.0	2.0	2.0	0.75	1.0	1.75	1.25	2.75	0.75	3.0	0.5	3.0	2.25	1.5	2.25	2.0	-1	0	1	0	0	1	1	0	0	1	1	1
34.27	0.0	0.0	1.0	0.0	2.0	1.67	2.0	1.0	0.67	1.33	1.0	1.0	1.25	0.5	1.0	0.5	0.0	1	2	1	1	1	3	1	1	0	1	0	1
-116.0	2.0	2.0	1.0	2.0	2.67	1.67	2.33	0.67	2.67	0.0	2.0	2.67	1.0	3.33	1.33	3.0	1.0	0	1	1	0	1	2	0	0	1	0	1	0
53.4	0.0	0.0	0.0	0.0	1.67	1.33	1.67	1.0	1.33	1.0	1.0	2.0	0.33	0.33	1.33	1.33	1.0	0	0	0	0	0	0	0	1	1	0	0	0
2.75	0.0	0.0	1.0	1.0	1.0	0.0	3.0	0.6	2.2	0.6	1.75	1.5	1.75	0.5	1.0	0.5	2.0	-2	0	2	0	0	2	0	1	1	0	0	0
-9.34	0.0	1.0	1.0	0.0	1.0	1.0	1.5	0.5	1.0	1.25	1.67	0.67	1.33	1.0	1.33	0.67	0.0	2	2	0	0	0	2	1	1	1	0	0	1
-93.01	2.0	1.0	1.0	2.0	0.0	1.0	0.33	1.0	1.67	0.67	1.33	0.0	2.33	1.67	1.0	2.33	2.0	-1	0	1	0	0	1	1	1	1	0	0	1
-51.12	0.0	1.0	1.0	0.0	1.5	4.0	1.5	2.0	2.0	1.25	0.5	1.5	0.25	0.5	1.5	1.5	2.0	-3	0	3	1	0	3	0	1	0	0	0	0
81.15	0.0	0.0	0.0	0.0	1.67	0.33	3.0	0.67	1.67	0.0	0.67	1.67	0.33	1.0	2.0	0.33	1.0	0	0	0	0	0	0	0	0	1	0	0	0
-38.26	0.0	1.0	1.0	1.0	1.33	0.67	1.67	0.33	1.0	0.33	1.33	0.67	2.33	1.67	1.0	2.0	0.0	1	2	1	1	1	3	1	0	1	0	0	0
20.5	0.0	0.0	1.0	0.0	1.25	1.25	2.25	0.5	2.0	0.25	1.0	0.25	2.0	0.25	1.75	1.0	0.0	1	1	0	0	0	1	1	1	1	1	0	1
-49.59	2.0	2.0	2.0	2.0	0.33	1.33	1.0	0.67	2.0	0.33	2.0	1.0	2.33	1.67	1.67	1.0	1.0	0	0	0	0	0	0	0	0	1	0	0	0
-80.86	2.0	2.0	2.0	2.0	1.25	2.0	0.75	0.5	1.0	0.5	2.25	0.75	3.0	1.75	1.25	1.75	0.0	1	2	1	1	1	3	0	1	1	0	0	0
-57.99	2.0	0.0	2.0	1.0	2.33	1.67	1.67	0.67	2.0	0.33	3.33	1.0	3.0	1.0	0.67	1.67	0.0	1	2	1	1	1	3	0	1	1	1	0	0
-88.45	2.0	2.0	1.0	2.0	1.0	1.25	0.75	1.75	2.25	1.25	3.25	1.5	2.5	2.0	1.25	1.75	2.0	-2	0	2	0	0	2	1	0	0	1	0	1
-14.38	2.0	2.0	1.0	2.0	0.5	2.5	0.0	1.0	0.5	1.5	0.75	0.5	1.25	0.75	1.0	1.25	0.0	2	2	0	0	0	2	0	1	1	0	0	0
75.0	0.0	1.0	1.0	0.0	1.33	0.33	2.33	2.0	1.0	2.0	3.0	0.0	3.0	0.67	1.33	1.0	0.0	1	1	0	0	0	1	1	1	1	0	0	1
245.55	0.0	0.0	0.0	0.0	2.33	0.67	3.0	2.0	0.33	3.0	1.33	1.0	2.0	2.0	3.33	1.0	1.0	0	1	1	0	1	2	0	0	1	0	0	0
144.88	0.0	0.0	0.0	0.0	2.5	1.0	3.0	2.0	2.0	1.5	0.33	2.0	0.33	0.33	2.67	0.0	0.0	2	3	1	1	1	4	1	1	0	1	1	1
-50.18	2.0	1.0	1.0	2.0	1.0	2.33	2.0	2.0	1.33	1.67	1.75	1.75	1.0	1.5	3.0	0.0	2.0	-2	0	2	0	0	2	1	0	0	0	0	1
42.84	0.0	1.0	1.0	0.0	1.67	0.33	2.0	0.67	2.33	1.0	1.5	0.5	2.0	1.0	1.25	0.75	2.0	-1	0	1	0	0	1	0	1	1	0	0	0
99.9	0.0	0.0	0.0	0.0	2.0	0.5	2.0	2.5	1.0	1.75	1.33	0.33	2.0	1.67	1.67	1.33	0.0	1	1	0	0	0	1	1	0	1	1	1	1
-19.15	0.0	1.0	1.0	1.0	2.33	2.33	1.33	0.67	0.67	1.33	1.67	0.67	1.67	0.67	0.67	2.0	2.0	-1	2	3	1	1	5	0	1	1	0	0	0
70.07	0.0	0.0	0.0	0.0	2.33	1.33	2.33	1.0	1.33	0.67	0.67	1.33	0.33	0.0	1.67	0.33	0.0	2	2	0	0	0	2	1	0	1	1	1	1
-65.51	2.0	2.0	1.0	2.0	1.67	2.33	0.67	1.0	1.0	1.33	1.33	1.67	1.33	1.67	0.67	2.0	2.0	-2	1	3	1	1	4	1	1	1	1	0	1
183.24	0.0	0.0	0.0	1.0	2.67	0.67	3.0	4.33	2.0	2.33	1.33	1.67	1.0	1.33	0.33	2.33	0.0	1	2	1	1	1	3	1	0	0	1	1	0
40.0	0.0	1.0	1.0	0.0	3.0	2.0	3.0	2.0	1.0	2.0	3.5	0.5	3.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	1	1	0
509.06	0.0	0.0	0.0	0.0	4.33	0.33	3.0	3.67	0.33	3.0	1.33	1.67	0.67	1.0	2.67	1.0	0.0	6	6	0	1	0	6	1	1	1	1	1	1
20.38	0.0	0.0	1.0	0.0	1.75	1.25	2.25	0.5	2.0	0.25	0.5	0.75	1.75	0.75	1.5	0.5	2.0	-1	1	2	1	1	3	0	1	0	0	0	0
-58.6	2.0	1.0	2.0	2.0	1.0	2.0	0.67	1.33	0.33	1.67	2.33	0.67	3.0	2.67	2.33	1.0	0.0	1	1	0	0	0	1	0	0	0	0	0	0
-72.85	2.0	2.0	2.0	2.0	1.67	2.0	1.0	0.6	1.2	1.0	2.0	1.25	2.25	1.5	0.75	1.75	0.0	2	3	1	1	1	4	0	1	1	0	0	0
64.11	0.0	0.0	0.0	0.0	1.0	0.67	1.67	1.8	0.8	2.4	0.8	0.4	1.6	1.0	2.33	0.33	0.0	1	2	1	1	1	3	1	1	0	1	1	1
29.98	0.0	1.0	0.0	1.0	0.5	1.0	1.0	2.25	1.5	1.5	1.8	1.0	2.4	0.67	2.0	1.0	1.0	0	0	0	0	0	0	0	1	1	1	0	1
68.2	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	1.0	0.33	1.67	1.33	1.67	0.5	2.5	0.5	0.0	3	3	0	1	0	3	1	0	1	1	0	1
-72.4	0.0	1.0	2.0	0.0	1.0	0.33	2.33	0.0	2.33	0.0	3.33	1.0	3.0	2.0	1.67	1.67	0.0	1	1	0	0	0	1	1	1	1	0	0	1
18.93	0.0	1.0	0.0	0.0	1.33	1.0	1.0	2.33	2.33	1.33	2.0	1.0	2.33	0.67	1.33	0.33	2.0	-1	1	2	1	1	3	0	0	0	0	0	0
-62.77	2.0	1.0	1.0	1.0	1.33	1.0	1.67	2.0	1.33	1.67	2.33	1.0	2.33	2.67	1.67	2.0	2.0	-3	0	3	1	0	3	1	1	0	0	0	0
